name,birth,AVG,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SLG,OBP,OPS,FY,LY,AY,URL
칸투,1982,0.309,111,376,56,116,25,1,18,72,1,0,34,85,0.524,0.375,0.899,2014,2014,1,http://www.statiz.co.kr/player.php?name=%EC%B9%B8%ED%88%AC
피에,1985,0.326,119,445,61,145,33,2,17,92,9,11,41,60,0.524,0.373,0.897,2014,2014,1,http://www.statiz.co.kr/player.php?name=%ED%94%BC%EC%97%90
허준,1981,0.205,263,308,22,63,11,1,4,33,0,2,21,100,6.059,2.735,8.794,2005,2014,10,http://www.statiz.co.kr/player.php?name=%ED%97%88%EC%A4%80
현재윤,1979,0.231,461,912,96,211,42,3,11,87,10,11,67,115,3.079,3.103,6.182,2002,2014,13,http://www.statiz.co.kr/player.php?name=%ED%98%84%EC%9E%AC%EC%9C%A4
히메네스,1982,0.315,80,260,42,82,15,0,14,61,0,2,41,57,0.535,0.409,0.944,2014,2014,1,http://www.statiz.co.kr/player.php?name=%ED%9E%88%EB%A9%94%EB%84%A4%EC%8A%A4
강동우,1974,0.27,1427,4613,687,1247,199,32,75,456,133,58,556,611,4.935,5.009,9.944,1998,2013,16,http://www.statiz.co.kr/player.php?name=%EA%B0%95%EB%8F%99%EC%9A%B0
김동건,1982,0.163,76,98,8,16,1,1,2,7,0,0,6,31,1.315,1.595,2.91,2001,2013,13,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EB%8F%99%EA%B1%B4
김동주,1976,0.309,1625,5540,851,1710,293,12,273,1097,48,27,814,794,7.89,6.402,14.292,1998,2013,16,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EB%8F%99%EC%A3%BC
박경완,1972,0.249,2044,5949,913,1480,271,15,314,995,75,59,974,1605,9.01,7.521,16.531,1991,2013,23,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EA%B2%BD%EC%99%84
박으뜸,1990,0.185,40,27,6,5,1,0,0,2,1,0,3,8,0.222,0.29,0.512,2013,2013,1,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%9C%BC%EB%9C%B8
백승룡,1982,0.164,159,207,28,34,7,0,0,9,6,3,28,64,0.819,1.223,2.042,2005,2013,9,http://www.statiz.co.kr/player.php?name=%EB%B0%B1%EC%8A%B9%EB%A3%A1
송지만,1973,0.282,1938,6620,1019,1870,327,28,311,1030,165,102,691,1451,8.265,6.369,14.634,1996,2013,18,http://www.statiz.co.kr/player.php?name=%EC%86%A1%EC%A7%80%EB%A7%8C
안치용,1979,0.256,528,1226,167,314,56,5,32,169,25,5,165,313,3.205,3.175,6.38,2002,2013,12,http://www.statiz.co.kr/player.php?name=%EC%95%88%EC%B9%98%EC%9A%A9
양영동,1983,0.189,173,180,44,34,5,1,0,8,20,5,22,47,0.696,0.853,1.549,2006,2013,8,http://www.statiz.co.kr/player.php?name=%EC%96%91%EC%98%81%EB%8F%99
연경흠,1983,0.233,345,774,102,180,40,3,26,88,2,1,76,183,1.882,1.518,3.4,2006,2013,8,http://www.statiz.co.kr/player.php?name=%EC%97%B0%EA%B2%BD%ED%9D%A0
오재필,1982,0.21,162,233,32,49,6,1,3,21,15,5,17,95,1.008,1.051,2.059,2006,2013,8,http://www.statiz.co.kr/player.php?name=%EC%98%A4%EC%9E%AC%ED%95%84
이인구,1980,0.245,347,840,114,206,33,7,10,74,27,12,79,169,2.081,2.019,4.1,2003,2013,11,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%9D%B8%EA%B5%AC
이준호,1987,0.224,172,317,29,71,14,4,0,25,4,4,32,64,1.039,1.049,2.088,2011,2013,3,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%A4%80%ED%98%B8
임도현,1985,0.176,31,17,5,3,1,0,0,0,1,1,2,8,0.611,0.629,1.24,2008,2013,6,http://www.statiz.co.kr/player.php?name=%EC%9E%84%EB%8F%84%ED%98%84
정보명,1980,0.271,439,1189,112,322,66,6,9,137,11,14,94,236,2.459,2.688,5.147,2003,2013,11,http://www.statiz.co.kr/player.php?name=%EC%A0%95%EB%B3%B4%EB%AA%85
정수성,1978,0.241,722,1071,212,258,34,10,7,58,127,40,73,237,3.617,3.724,7.341,1998,2013,16,http://www.statiz.co.kr/player.php?name=%EC%A0%95%EC%88%98%EC%84%B1
정재훈,1980,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,2013,10,http://www.statiz.co.kr/player.php?name=%EC%A0%95%EC%9E%AC%ED%9B%88
차화준,1986,0.225,220,324,46,73,12,3,1,16,9,5,22,81,1.431,1.415,2.846,2005,2013,9,http://www.statiz.co.kr/player.php?name=%EC%B0%A8%ED%99%94%EC%A4%80
최동수,1971,0.268,1293,3332,340,894,160,4,90,502,9,13,297,547,6.405,5.287,11.692,1994,2013,20,http://www.statiz.co.kr/player.php?name=%EC%B5%9C%EB%8F%99%EC%88%98
최승환,1978,0.218,318,559,52,122,22,0,13,64,1,0,51,122,2.738,3.214,5.952,2000,2013,14,http://www.statiz.co.kr/player.php?name=%EC%B5%9C%EC%8A%B9%ED%99%98
최훈락,1982,0.203,141,172,25,35,6,0,2,13,4,4,7,56,1.397,1.528,2.925,2005,2013,9,http://www.statiz.co.kr/player.php?name=%EC%B5%9C%ED%9B%88%EB%9D%BD
황정립,1989,0.196,39,92,12,18,2,0,2,13,0,0,20,28,0.569,0.702,1.271,2012,2013,2,http://www.statiz.co.kr/player.php?name=%ED%99%A9%EC%A0%95%EB%A6%BD
강귀태,1979,0.255,816,1833,176,468,76,4,31,215,9,12,124,262,3.792,3.276,7.068,2002,2012,11,http://www.statiz.co.kr/player.php?name=%EA%B0%95%EA%B7%80%ED%83%9C
강병식,1977,0.236,761,1305,147,308,56,5,39,174,11,12,166,305,3.845,3.576,7.421,2002,2012,11,http://www.statiz.co.kr/player.php?name=%EA%B0%95%EB%B3%91%EC%8B%9D
권영진,1984,0.171,35,41,1,7,0,0,1,3,0,0,1,5,0.59,0.527,1.117,2008,2012,5,http://www.statiz.co.kr/player.php?name=%EA%B6%8C%EC%98%81%EC%A7%84
김남형,1988,0.214,32,28,4,6,1,0,0,3,2,1,1,10,0.318,0.304,0.622,2007,2012,6,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EB%82%A8%ED%98%95
김일경,1978,0.246,800,1569,220,386,62,5,18,118,90,38,119,331,4.169,3.858,8.027,1999,2012,14,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%9D%BC%EA%B2%BD
박재홍,1973,0.284,1797,6097,1012,1732,316,26,300,1081,267,145,875,1147,8.08,6.246,14.326,1996,2012,17,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%9E%AC%ED%99%8D
손인호,1975,0.263,908,2257,235,593,122,13,24,242,17,16,226,409,4.359,3.877,8.236,1998,2012,15,http://www.statiz.co.kr/player.php?name=%EC%86%90%EC%9D%B8%ED%98%B8
송산,1982,0.225,247,423,37,95,12,0,7,55,5,5,29,97,1.276,1.275,2.551,2005,2012,8,http://www.statiz.co.kr/player.php?name=%EC%86%A1%EC%82%B0
신경현,1975,0.252,976,2359,236,595,95,6,31,224,29,24,218,437,3.685,3.709,7.394,1998,2012,15,http://www.statiz.co.kr/player.php?name=%EC%8B%A0%EA%B2%BD%ED%98%84
심광호,1977,0.216,512,815,74,176,28,2,27,95,8,3,50,237,3.532,2.725,6.257,1997,2012,16,http://www.statiz.co.kr/player.php?name=%EC%8B%AC%EA%B4%91%ED%98%B8
유재웅,1979,0.246,392,753,84,185,42,1,21,95,2,6,72,194,2.623,2.361,4.984,2002,2012,11,http://www.statiz.co.kr/player.php?name=%EC%9C%A0%EC%9E%AC%EC%9B%85
정원석,1977,0.257,542,971,138,250,36,7,16,104,38,25,95,233,2.68,3.399,6.079,2000,2012,13,http://www.statiz.co.kr/player.php?name=%EC%A0%95%EC%9B%90%EC%84%9D
조재호,1980,0.218,382,509,56,111,20,3,5,53,6,8,54,104,3.35,3.112,6.462,2002,2012,11,http://www.statiz.co.kr/player.php?name=%EC%A1%B0%EC%9E%AC%ED%98%B8
채상병,1979,0.212,411,942,92,200,35,6,18,100,3,3,44,190,2.345,2.179,4.524,2002,2012,11,http://www.statiz.co.kr/player.php?name=%EC%B1%84%EC%83%81%EB%B3%91
한윤섭,1985,0.12,81,50,14,6,1,1,0,4,6,1,4,9,0.41,0.559,0.969,2008,2012,5,http://www.statiz.co.kr/player.php?name=%ED%95%9C%EC%9C%A4%EC%84%AD
가르시아,1975,0.263,469,1697,257,447,85,5,105,347,15,12,187,422,2.439,1.642,4.081,2002,2011,10,http://www.statiz.co.kr/player.php?name=%EA%B0%80%EB%A5%B4%EC%8B%9C%EC%95%84
가코,1981,0.243,58,189,21,46,8,0,1,28,0,1,22,34,0.302,0.332,0.634,2011,2011,1,http://www.statiz.co.kr/player.php?name=%EA%B0%80%EC%BD%94
김강,1988,0.294,30,51,2,15,3,0,0,5,0,0,5,13,1.158,1.223,2.381,2007,2011,5,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EA%B0%95
김준호,1984,0.24,59,96,10,23,2,2,1,10,0,0,2,26,0.856,0.689,1.545,2008,2011,4,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%A4%80%ED%98%B8
류은재,1983,0.231,34,52,9,12,1,1,4,9,2,1,3,16,1.981,0.897,2.878,2006,2011,6,http://www.statiz.co.kr/player.php?name=%EB%A5%98%EC%9D%80%EC%9E%AC
박정환,1977,0.24,598,1219,168,293,59,6,21,141,9,7,123,286,3.977,3.728,7.705,2000,2011,12,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%A0%95%ED%99%98
박진환,1981,0.178,66,118,11,21,7,0,1,8,3,2,4,37,0.69,0.565,1.255,2004,2011,8,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%A7%84%ED%99%98
알드리지,1979,0.237,117,414,55,98,20,1,20,73,6,2,59,139,0.435,0.331,0.766,2011,2011,1,http://www.statiz.co.kr/player.php?name=%EC%95%8C%EB%93%9C%EB%A6%AC%EC%A7%80
이숭용,1971,0.281,2001,6139,783,1727,330,22,162,857,62,54,767,865,7.488,6.589,14.077,1994,2011,18,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%88%AD%EC%9A%A9
이종범,1970,0.297,1706,6060,1100,1797,340,29,194,730,510,113,634,622,7.191,5.774,12.965,1993,2011,19,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%A2%85%EB%B2%94
권도영,1981,0.239,166,259,29,62,13,1,1,18,1,2,24,59,1.269,1.278,2.547,2007,2010,4,http://www.statiz.co.kr/player.php?name=%EA%B6%8C%EB%8F%84%EC%98%81
김재현,1975,0.294,1770,5710,884,1681,310,20,201,939,115,66,929,931,7.351,6.421,13.772,1994,2010,17,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%9E%AC%ED%98%84
김형철,1980,0.156,167,154,18,24,3,0,0,8,4,2,7,39,1.434,1.393,2.827,2003,2010,8,http://www.statiz.co.kr/player.php?name=%EA%B9%80%ED%98%95%EC%B2%A0
손지환,1978,0.241,908,2044,230,493,82,4,47,217,16,19,112,246,4.428,3.886,8.314,1997,2010,14,http://www.statiz.co.kr/player.php?name=%EC%86%90%EC%A7%80%ED%99%98
안경현,1970,0.274,1766,5405,639,1483,265,20,121,722,37,23,548,639,7.051,6.19,13.241,1992,2010,19,http://www.statiz.co.kr/player.php?name=%EC%95%88%EA%B2%BD%ED%98%84
양준혁,1969,0.316,2135,7332,1299,2318,458,25,351,1389,193,119,1278,910,9.315,7.526,16.841,1993,2010,18,http://www.statiz.co.kr/player.php?name=%EC%96%91%EC%A4%80%ED%98%81
이도형,1975,0.258,1155,3154,317,815,142,6,130,519,5,5,243,537,6.121,4.605,10.726,1994,2010,17,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EB%8F%84%ED%98%95
이영수,1981,0.215,61,107,10,23,6,0,2,15,0,0,16,15,0.567,0.657,1.224,2005,2010,6,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%98%81%EC%88%98
이영우,1973,0.293,1312,4346,735,1275,272,33,135,533,112,81,562,723,5.47,4.467,9.937,1996,2010,15,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%98%81%EC%9A%B0
전근표,1977,0.246,406,759,99,187,33,1,29,89,1,4,116,210,3.985,3.657,7.642,2000,2010,11,http://www.statiz.co.kr/player.php?name=%EC%A0%84%EA%B7%BC%ED%91%9C
정희상,1982,0.205,74,132,15,27,5,1,2,9,4,0,12,41,0.63,0.732,1.362,2005,2010,6,http://www.statiz.co.kr/player.php?name=%EC%A0%95%ED%9D%AC%EC%83%81
채종범,1977,0.262,681,2108,279,553,94,10,50,246,25,33,191,305,3.303,2.894,6.197,2000,2010,11,http://www.statiz.co.kr/player.php?name=%EC%B1%84%EC%A2%85%EB%B2%94
클락,1976,0.267,342,1305,239,349,65,9,58,219,60,20,171,235,1.382,1.057,2.439,2008,2010,3,http://www.statiz.co.kr/player.php?name=%ED%81%B4%EB%9D%BD
허승민,1986,0.151,120,93,14,14,3,1,0,3,10,4,6,25,0.483,0.453,0.936,2008,2010,3,http://www.statiz.co.kr/player.php?name=%ED%97%88%EC%8A%B9%EB%AF%BC
홍세완,1978,0.271,817,2853,366,774,134,4,90,431,41,32,288,396,3.848,3.304,7.152,2000,2010,11,http://www.statiz.co.kr/player.php?name=%ED%99%8D%EC%84%B8%EC%99%84
김동수,1968,0.263,2039,5915,741,1556,286,28,202,871,56,48,661,821,8.454,6.943,15.397,1990,2009,20,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EB%8F%99%EC%88%98
김민재,1973,0.247,2113,6088,696,1503,244,29,71,607,174,90,473,739,6.002,5.603,11.605,1991,2009,19,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EB%AF%BC%EC%9E%AC
김용우,1979,0.236,135,165,14,39,6,1,2,18,2,1,23,36,2.14,2.246,4.386,2002,2009,8,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%9A%A9%EC%9A%B0
김재걸,1972,0.23,1125,2128,271,490,72,13,14,170,119,54,182,501,3.869,3.764,7.633,1995,2009,15,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%9E%AC%EA%B1%B8
김정민,1970,0.263,700,1257,122,331,53,4,14,142,4,10,89,220,4.751,4.438,9.189,1993,2009,17,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%A0%95%EB%AF%BC
김종국,1973,0.247,1359,4391,604,1086,198,19,66,429,254,70,449,797,5.741,4.725,10.466,1996,2009,14,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%A2%85%EA%B5%AD
김진수,1979,0.203,122,118,9,24,3,1,0,6,2,1,9,39,1.117,1.153,2.27,1998,2009,12,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%A7%84%EC%88%98
김창희,1973,0.257,1345,3608,427,926,167,9,68,438,44,34,409,657,4.658,4.444,9.102,1997,2009,13,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%B0%BD%ED%9D%AC
디아즈,1981,0.266,62,207,37,55,15,0,15,39,2,1,17,76,0.556,0.323,0.879,2009,2009,1,http://www.statiz.co.kr/player.php?name=%EB%94%94%EC%95%84%EC%A6%88
박종호,1973,0.27,1541,4955,761,1336,227,35,71,584,103,49,525,612,5.897,5.757,11.654,1992,2009,18,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%A2%85%ED%98%B8
브룸바,1974,0.299,553,1971,320,590,94,3,116,390,16,18,385,382,2.617,2.038,4.655,2003,2009,7,http://www.statiz.co.kr/player.php?name=%EB%B8%8C%EB%A3%B8%EB%B0%94
양승학,1984,0.258,47,93,12,24,5,0,4,12,0,0,7,29,0.456,0.333,0.789,2004,2009,6,http://www.statiz.co.kr/player.php?name=%EC%96%91%EC%8A%B9%ED%95%99
오태근,1978,0.188,214,288,42,54,13,2,1,11,27,17,27,69,1.03,1.683,2.713,2003,2009,7,http://www.statiz.co.kr/player.php?name=%EC%98%A4%ED%83%9C%EA%B7%BC
윤재국,1975,0.257,714,1766,234,453,63,22,19,170,53,29,154,350,3.3,3.076,6.376,1998,2009,12,http://www.statiz.co.kr/player.php?name=%EC%9C%A4%EC%9E%AC%EA%B5%AD
이재주,1973,0.252,981,2200,239,554,111,4,82,352,4,13,306,541,5.996,5.219,11.215,1992,2009,18,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%9E%AC%EC%A3%BC
이종열,1973,0.247,1657,4748,588,1175,158,41,52,448,131,69,429,621,5.603,5.507,11.11,1991,2009,19,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%A2%85%EC%97%B4
전준호,1969,0.291,2091,6928,1171,2018,214,100,42,577,549,217,861,844,6.891,7.055,13.946,1991,2009,19,http://www.statiz.co.kr/player.php?name=%EC%A0%84%EC%A4%80%ED%98%B8
정경배,1974,0.266,1322,3991,525,1062,203,10,100,522,70,57,314,754,5.196,4.565,9.761,1996,2009,14,http://www.statiz.co.kr/player.php?name=%EC%A0%95%EA%B2%BD%EB%B0%B0
정수근,1977,0.28,1544,5329,866,1493,230,50,24,450,474,156,621,608,5.198,5.296,10.494,1995,2009,15,http://www.statiz.co.kr/player.php?name=%EC%A0%95%EC%88%98%EA%B7%BC
최경환,1972,0.265,810,2075,266,549,95,12,32,222,59,25,164,333,3.218,2.866,6.084,2000,2009,10,http://www.statiz.co.kr/player.php?name=%EC%B5%9C%EA%B2%BD%ED%99%98
최기문,1973,0.262,1075,2595,307,681,124,17,35,270,46,30,216,322,4.241,3.968,8.209,1996,2009,14,http://www.statiz.co.kr/player.php?name=%EC%B5%9C%EA%B8%B0%EB%AC%B8
최만호,1974,0.223,669,973,140,217,41,6,18,96,30,19,67,268,3.514,3.271,6.785,1997,2009,13,http://www.statiz.co.kr/player.php?name=%EC%B5%9C%EB%A7%8C%ED%98%B8
페타지니,1971,0.338,183,604,91,204,33,1,33,135,3,0,137,96,1.107,0.92,2.027,2008,2009,2,http://www.statiz.co.kr/player.php?name=%ED%8E%98%ED%83%80%EC%A7%80%EB%8B%88
허일상,1979,0.223,129,193,16,43,10,1,2,13,0,1,12,31,1.911,1.813,3.724,2002,2009,8,http://www.statiz.co.kr/player.php?name=%ED%97%88%EC%9D%BC%EC%83%81
김수연,1977,0.249,841,1578,254,393,41,10,2,71,127,51,137,289,2.586,2.832,5.418,1996,2008,13,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%88%98%EC%97%B0
김우석,1975,0.178,161,129,17,23,5,1,1,6,1,1,7,36,1.384,1.272,2.656,2002,2008,7,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%9A%B0%EC%84%9D
김재구,1978,0.24,89,96,7,23,5,0,4,20,1,0,5,30,1.344,0.957,2.301,2002,2008,7,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%9E%AC%EA%B5%AC
마해영,1970,0.294,1501,5482,850,1609,298,20,260,1003,45,32,587,931,6.334,4.893,11.227,1995,2008,14,http://www.statiz.co.kr/player.php?name=%EB%A7%88%ED%95%B4%EC%98%81
박연수,1974,0.257,488,901,106,232,42,3,31,137,6,8,101,283,3.469,2.951,6.42,1999,2008,10,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%97%B0%EC%88%98
박현승,1972,0.265,1167,3634,503,962,167,18,62,399,98,43,414,644,4.555,4.427,8.982,1995,2008,14,http://www.statiz.co.kr/player.php?name=%EB%B0%95%ED%98%84%EC%8A%B9
발데스,1978,0.218,47,156,17,34,9,1,1,16,13,4,9,19,0.308,0.263,0.571,2008,2008,1,http://www.statiz.co.kr/player.php?name=%EB%B0%9C%EB%8D%B0%EC%8A%A4
심재학,1972,0.269,1247,3704,539,995,193,14,149,622,25,23,617,558,5.085,4.398,9.483,1995,2008,14,http://www.statiz.co.kr/player.php?name=%EC%8B%AC%EC%9E%AC%ED%95%99
심정수,1975,0.287,1450,5050,859,1451,232,14,328,1029,43,22,777,1073,7.302,5.495,12.797,1994,2008,15,http://www.statiz.co.kr/player.php?name=%EC%8B%AC%EC%A0%95%EC%88%98
안재만,1974,0.242,584,1365,174,330,74,3,40,176,53,22,136,374,4.202,3.222,7.424,1997,2008,12,http://www.statiz.co.kr/player.php?name=%EC%95%88%EC%9E%AC%EB%A7%8C
전상렬,1972,0.243,1197,2630,399,640,99,21,23,221,114,42,198,434,4.69,4.451,9.141,1992,2008,17,http://www.statiz.co.kr/player.php?name=%EC%A0%84%EC%83%81%EB%A0%AC
조원우,1971,0.282,1368,4220,586,1190,164,25,68,443,123,53,335,538,5.406,4.849,10.255,1994,2008,15,http://www.statiz.co.kr/player.php?name=%EC%A1%B0%EC%9B%90%EC%9A%B0
채종국,1975,0.237,659,1343,169,318,54,1,22,128,8,16,88,213,2.547,2.505,5.052,1999,2008,10,http://www.statiz.co.kr/player.php?name=%EC%B1%84%EC%A2%85%EA%B5%AD
크루즈,1973,0.31,164,574,89,178,38,0,24,106,2,0,89,98,0.922,0.792,1.714,2007,2008,2,http://www.statiz.co.kr/player.php?name=%ED%81%AC%EB%A3%A8%EC%A6%88
강혁,1974,0.249,428,930,99,232,45,0,18,115,2,7,85,141,1.858,2.062,3.92,1999,2007,9,http://www.statiz.co.kr/player.php?name=%EA%B0%95%ED%98%81
김경진,1976,0.208,201,279,42,58,10,0,5,25,1,1,19,63,2.212,1.968,4.18,1999,2007,9,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EA%B2%BD%EC%A7%84
김대익,1973,0.27,1193,3372,481,910,177,24,45,332,102,67,315,573,4.29,3.975,8.265,1996,2007,12,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EB%8C%80%EC%9D%B5
김승관,1976,0.214,220,351,34,75,20,0,3,33,0,2,48,82,1.836,2.937,4.773,1995,2007,13,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%8A%B9%EA%B4%80
김인철,1971,0.238,381,681,112,162,27,3,18,78,20,10,43,164,2.179,2.017,4.196,1991,2007,17,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%9D%B8%EC%B2%A0
김종훈,1972,0.253,1258,2902,425,735,119,24,43,276,82,25,255,576,4.778,4.322,9.1,1994,2007,14,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%A2%85%ED%9B%88
김태균,1971,0.227,1235,2960,317,673,122,6,63,335,30,21,299,715,4.391,4.072,8.463,1994,2007,14,http://www.statiz.co.kr/player.php?name=%EA%B9%80%ED%83%9C%EA%B7%A0
김한수,1971,0.289,1497,5242,704,1514,279,12,149,782,59,39,341,800,5.75,4.7,10.45,1994,2007,14,http://www.statiz.co.kr/player.php?name=%EA%B9%80%ED%95%9C%EC%88%98
리오스,1972,0.231,41,134,12,31,7,0,2,17,0,1,4,18,0.328,0.254,0.582,2003,2007,5,http://www.statiz.co.kr/player.php?name=%EB%A6%AC%EC%98%A4%EC%8A%A4
발데스,1973,0.283,116,435,50,123,15,0,13,72,4,1,70,49,0.407,0.381,0.788,2007,2007,1,http://www.statiz.co.kr/player.php?name=%EB%B0%9C%EB%8D%B0%EC%8A%A4
백재호,1974,0.245,1007,2571,278,631,130,6,68,306,19,13,272,481,4.099,3.5,7.599,1997,2007,11,http://www.statiz.co.kr/player.php?name=%EB%B0%B1%EC%9E%AC%ED%98%B8
서튼,1970,0.28,246,861,140,241,43,3,56,173,0,2,166,198,1.506,1.187,2.693,2005,2007,3,http://www.statiz.co.kr/player.php?name=%EC%84%9C%ED%8A%BC
서한규,1973,0.225,457,632,93,142,15,6,4,48,21,4,62,121,1.801,1.851,3.652,1998,2007,10,http://www.statiz.co.kr/player.php?name=%EC%84%9C%ED%95%9C%EA%B7%9C
안상준,1973,0.238,509,1189,133,283,40,7,13,111,15,5,94,240,2.775,2.893,5.668,1995,2007,13,http://www.statiz.co.kr/player.php?name=%EC%95%88%EC%83%81%EC%A4%80
양현석,1977,0.24,400,795,81,191,34,3,24,114,7,7,72,163,1.813,1.467,3.28,2000,2007,8,http://www.statiz.co.kr/player.php?name=%EC%96%91%ED%98%84%EC%84%9D
이태호,1983,0.135,81,52,7,7,2,0,0,0,0,1,1,20,0.682,0.897,1.579,2002,2007,6,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%ED%83%9C%ED%98%B8
장원진,1969,0.283,1500,4734,612,1342,193,25,51,505,58,45,387,560,5.35,4.988,10.338,1992,2007,16,http://www.statiz.co.kr/player.php?name=%EC%9E%A5%EC%9B%90%EC%A7%84
조경환,1972,0.26,897,2622,350,683,141,10,131,444,12,19,274,781,4.439,3.273,7.712,1998,2007,10,http://www.statiz.co.kr/player.php?name=%EC%A1%B0%EA%B2%BD%ED%99%98
최길성,1978,0.227,170,388,33,88,20,2,7,44,5,0,45,99,1.906,1.969,3.875,2000,2007,8,http://www.statiz.co.kr/player.php?name=%EC%B5%9C%EA%B8%B8%EC%84%B1
페레즈,1969,0.306,222,860,113,263,39,0,35,144,10,10,44,100,1.44,1.004,2.444,2003,2007,5,http://www.statiz.co.kr/player.php?name=%ED%8E%98%EB%A0%88%EC%A6%88
한규식,1976,0.221,335,562,73,124,17,2,3,39,2,2,51,128,1.517,1.549,3.066,1999,2007,9,http://www.statiz.co.kr/player.php?name=%ED%95%9C%EA%B7%9C%EC%8B%9D
호세,1965,0.309,394,1330,247,411,74,5,95,314,22,9,304,286,2.155,1.687,3.842,1999,2007,9,http://www.statiz.co.kr/player.php?name=%ED%98%B8%EC%84%B8
홍원기,1973,0.245,1043,2308,261,566,98,6,48,284,11,12,248,468,3.911,3.634,7.545,1996,2007,12,http://www.statiz.co.kr/player.php?name=%ED%99%8D%EC%9B%90%EA%B8%B0
강인권,1972,0.244,710,1252,114,305,41,2,8,119,7,12,160,264,3.215,4.063,7.278,1995,2006,12,http://www.statiz.co.kr/player.php?name=%EA%B0%95%EC%9D%B8%EA%B6%8C
김민철,1982,0.221,333,393,57,87,10,5,0,29,15,10,26,82,1.524,1.566,3.09,2001,2006,6,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EB%AF%BC%EC%B2%A0
김승권,1976,0.231,443,619,85,143,41,0,13,72,3,4,17,133,3.651,2.535,6.186,1995,2006,12,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%8A%B9%EA%B6%8C
김영복,1985,0.167,34,48,5,8,1,0,1,4,0,0,2,8,0.388,0.316,0.704,2004,2006,3,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%98%81%EB%B3%B5
김주호,1984,0.203,76,74,8,15,0,0,2,11,0,1,6,20,1.04,0.991,2.031,2003,2006,4,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%A3%BC%ED%98%B8
데이비스,1969,0.313,836,3130,538,979,175,6,167,591,108,57,353,606,3.715,2.673,6.388,1999,2006,8,http://www.statiz.co.kr/player.php?name=%EB%8D%B0%EC%9D%B4%EB%B9%84%EC%8A%A4
마이로우,1976,0.231,70,208,42,48,9,1,12,30,0,2,52,74,0.457,0.396,0.853,2006,2006,1,http://www.statiz.co.kr/player.php?name=%EB%A7%88%EC%9D%B4%EB%A1%9C%EC%9A%B0
문희성,1973,0.247,412,908,110,224,36,2,30,144,14,9,72,175,3.298,2.789,6.087,1997,2006,10,http://www.statiz.co.kr/player.php?name=%EB%AC%B8%ED%9D%AC%EC%84%B1
서브넥,1976,0.224,40,143,14,32,3,1,4,15,2,1,6,17,0.343,0.258,0.601,2006,2006,1,http://www.statiz.co.kr/player.php?name=%EC%84%9C%EB%B8%8C%EB%84%A5
서용빈,1971,0.29,828,2625,307,760,139,22,22,350,31,19,238,353,3.175,2.881,6.056,1994,2006,13,http://www.statiz.co.kr/player.php?name=%EC%84%9C%EC%9A%A9%EB%B9%88
