full_name,birth_year,retire_year,G,AB,H,2B,3B,HR,BB,SO,RBI,R,SB,CS,AVG,OBP,SLG,OPS
Olmedo Saenz,1976,2007,733,1663,438,106,5,73,148,355,275,226,3,4,0.263379435,0.323578134,0.46482261,0.788400743
Omar Infante,1979,2016,1507,5271,1427,260,53,82,296,776,542,609,80,33,0.270726617,0.309502425,0.386833618,0.696336043
Omar Moreno,1952,1986,1382,4992,1257,171,87,37,387,885,386,699,487,182,0.251802885,0.305633017,0.343149038,0.648782056
Omar Narv찼ez,1993,2024,677,2016,507,83,2,53,240,435,203,228,0,2,0.251488095,0.331117021,0.373511905,0.704628926
Omar Quintanilla,1983,2014,402,1035,228,43,5,8,96,238,74,118,5,3,0.220289855,0.286472149,0.29468599,0.581158139
Omar Vizquel,1966,2012,2968,10586,2877,456,77,80,1028,1087,951,1445,404,167,0.271774041,0.336232134,0.35206877,0.688300904
Omir Santos,1986,2013,122,322,80,14,1,7,15,51,41,29,0,0,0.248447205,0.28189911,0.363354037,0.645253147
Oneil Cruz,1998,2024,244,913,228,48,7,40,86,319,137,126,35,5,0.249726177,0.314314314,0.449069003,0.763383318
Onix Concepcion,1958,1987,390,1041,249,34,7,3,47,93,80,108,25,14,0.239193084,0.272058824,0.293948127,0.56600695
Oran Frazier,1909,1932,22,83,19,2,1,0,6,0,10,16,1,2,0.228915663,0.280898876,0.277108434,0.55800731
Oreste Marrero,1972,1996,42,89,20,6,1,1,15,19,5,12,1,3,0.224719101,0.336538462,0.348314607,0.684853068
Orestes Destrade,1968,1994,237,765,184,25,3,26,87,184,106,80,1,2,0.240522876,0.318075117,0.383006536,0.701081653
Oris Hockett,1916,1945,551,2165,598,112,21,13,159,157,214,259,43,53,0.276212471,0.325731497,0.365357968,0.691089465
Orlando Alvarez,1950,1976,25,51,8,2,0,2,0,5,8,4,0,0,0.156862745,0.156862745,0.31372549,0.470588235
Orlando Arcia,1993,2024,938,3051,737,130,7,87,231,675,334,332,43,16,0.241560144,0.294942108,0.374303507,0.669245616
Orlando Cabrera,1974,2011,1985,7562,2055,459,32,123,514,745,854,985,216,57,0.271753504,0.318103021,0.389711716,0.707814738
Orlando Calixte,1993,2017,31,52,7,1,0,0,3,16,6,6,1,0,0.134615385,0.181818182,0.153846154,0.335664336
Orlando Cepeda,1935,1974,2124,7927,2351,417,27,379,588,1169,1365,1131,142,80,0.296581304,0.345155608,0.49943232,0.844587928
Orlando Gonzalez,1955,1980,79,164,39,2,0,0,15,16,5,16,1,4,0.237804878,0.301675978,0.25,0.551675978
Orlando Hudson,1979,2012,1345,4825,1319,256,66,93,483,825,542,648,85,28,0.273367876,0.339487566,0.411606218,0.751093784
Orlando McFarlane,1941,1968,124,292,70,12,0,5,20,93,20,22,0,0,0.239726027,0.288461538,0.332191781,0.620653319
Orlando Mercado,1960,1990,253,562,112,17,4,7,42,82,45,40,4,3,0.199288256,0.254966887,0.28113879,0.536105677
Orlando Merced,1968,2003,1391,3998,1108,229,28,103,487,661,585,564,57,29,0.277138569,0.355629877,0.425712856,0.781342734
Orlando Miller,1971,1997,297,943,244,53,5,24,43,223,113,95,8,11,0.258748674,0.291075051,0.401908802,0.692983852
Orlando Palmeiro,1972,2007,1206,2335,640,113,14,12,265,230,226,306,37,28,0.274089936,0.348076923,0.349892934,0.697969857
Orlando Ramirez,1952,1979,143,281,53,5,1,0,24,65,16,24,16,9,0.1886121,0.252459016,0.213523132,0.465982148
Orlando Sanchez,1958,1984,73,110,24,3,2,0,7,19,12,11,1,0,0.218181818,0.264957265,0.281818182,0.546775447
Ormond Sampson,1916,1941,26,90,19,2,1,0,3,75,10,8,1,7,0.211111111,0.23655914,0.255555556,0.492114695
Orville Singer,1904,1932,183,722,241,33,12,8,42,187,104,121,32,14,0.333795014,0.370418848,0.44598338,0.816402228
Oscar Azocar,1967,1992,202,439,99,16,0,5,12,36,36,38,10,0,0.225512528,0.246119734,0.296127563,0.542247297
Oscar Bielaski,1853,1876,32,139,29,3,0,0,2,3,10,24,6,2,0.208633094,0.219858156,0.230215827,0.450073983
Oscar Boone,1917,1941,32,99,34,3,1,0,13,2,13,15,0,0,0.343434343,0.419642857,0.393939394,0.813582251
Oscar Brown,1946,1973,160,316,77,14,2,4,17,55,28,34,0,4,0.243670886,0.282282282,0.338607595,0.620889877
Oscar Charleston,1901,1941,870,3137,1140,232,69,138,462,349,808,805,218,41,0.363404527,0.445123645,0.613324833,1.058448478
Oscar Col찼s,2000,2024,88,278,62,9,0,5,16,81,23,33,4,4,0.223021583,0.265306122,0.309352518,0.57465864
Oscar Dugey,1892,1920,198,278,54,10,1,1,31,38,20,45,17,10,0.194244604,0.275080906,0.248201439,0.523282345
Oscar Estrada,1901,1924,33,112,24,1,0,1,10,37,12,17,0,2,0.214285714,0.278688525,0.25,0.528688525
Oscar Gamble,1946,1985,1584,4502,1195,188,31,200,610,544,666,656,47,37,0.265437583,0.353090767,0.454242559,0.807333326
Oscar Givens,1923,1948,19,56,17,2,0,1,9,112,5,8,0,7,0.303571429,0.4,0.392857143,0.792857143
Oscar Gonzalez,1999,2023,145,535,144,34,2,13,20,121,55,54,1,2,0.269158879,0.295495495,0.413084112,0.708579608
Oscar Grimes,1915,1946,602,1832,469,73,24,18,297,303,200,235,30,12,0.256004367,0.35979333,0.351528384,0.711321714
Oscar Hutt,1901,1926,18,61,17,4,0,0,2,76,6,8,1,7,0.278688525,0.301587302,0.344262295,0.645849597
Oscar Melillo,1903,1937,1378,5063,1316,210,64,22,327,306,548,590,69,65,0.259924946,0.304823748,0.339719534,0.644543282
Oscar Owens,1905,1929,57,170,64,13,1,3,22,39,29,46,5,5,0.376470588,0.447916667,0.517647059,0.965563725
Oscar Robles,1982,2007,163,423,110,18,2,5,38,42,36,50,0,8,0.260047281,0.321041215,0.34751773,0.668558945
Oscar Roettger,1908,1932,31,64,14,1,0,0,6,5,6,7,0,2,0.21875,0.285714286,0.234375,0.520089286
Oscar Salazar,1984,2010,199,372,100,16,2,14,43,58,62,50,1,3,0.268817204,0.344578313,0.435483871,0.780062184
Oscar Siemer,1902,1926,47,119,29,1,1,1,3,7,11,8,0,2,0.243697479,0.262295082,0.294117647,0.556412729
Oscar Stanage,1889,1925,1096,3503,819,123,34,8,219,455,321,248,30,25,0.2337996,0.278882321,0.295175564,0.574057885
Oscar Taveras,1991,2014,80,234,56,8,0,3,12,37,22,18,0,1,0.239316239,0.276422764,0.311965812,0.588388576
Oscar Walker,1858,1885,281,1126,287,46,23,11,33,168,113,155,28,11,0.254884547,0.276100086,0.36589698,0.641997067
Osleivis Basabe,2000,2023,31,87,19,5,0,1,6,25,12,15,0,1,0.218390805,0.268817204,0.310344828,0.579162032
Ossee Schrecongost,1875,1908,900,3057,829,136,31,9,102,411,338,304,38,23,0.271180896,0.294713517,0.344782466,0.639495983
Ossie Alvarez,1935,1959,96,198,42,3,0,0,16,27,5,20,1,1,0.212121212,0.271028037,0.227272727,0.498300765
Ossie Blanco,1950,1974,52,102,20,0,0,0,10,18,10,5,0,4,0.196078431,0.267857143,0.196078431,0.463935574
Ossie Bluege,1899,1939,1867,6440,1751,276,67,43,723,515,848,883,140,87,0.27189441,0.345386011,0.355590062,0.700976074
Ossie Chavarria,1943,1967,124,250,52,12,0,2,25,59,14,28,4,2,0.208,0.28,0.28,0.56
Ossie Orwoll,1905,1928,64,170,52,13,2,0,16,24,22,28,3,1,0.305882353,0.365591398,0.405882353,0.771473751
Ossie Vitt,1889,1921,1065,3760,894,106,48,4,455,168,295,561,114,46,0.237765957,0.32004745,0.294680851,0.614728301
Oswald Peraza,1999,2024,74,232,50,11,0,4,20,62,17,25,6,3,0.215517241,0.277777778,0.314655172,0.59243295
Oswaldo Arcia,1990,2016,288,983,231,40,6,44,76,339,131,103,3,5,0.234994914,0.289896128,0.422177009,0.712073138
Oswaldo Cabrera,1999,2024,268,751,175,30,1,19,61,179,84,103,15,4,0.233022636,0.290640394,0.351531292,0.642171686
Otis Brannan,1905,1929,159,534,133,19,3,11,64,23,74,72,3,9,0.24906367,0.329431438,0.357677903,0.687109341
Otis Clymer,1885,1913,389,1330,355,42,19,2,99,208,98,182,83,14,0.266917293,0.317704689,0.331578947,0.649283636
Otis Henry,1913,1937,50,186,45,7,4,1,7,37,21,26,6,5,0.241935484,0.269430052,0.338709677,0.608139729
Otis Johnson,1888,1911,71,209,49,9,6,3,39,37,36,21,12,2,0.234449761,0.35483871,0.377990431,0.73282914
Otis Lawry,1893,1917,74,178,34,1,0,0,11,30,5,17,5,5,0.191011236,0.238095238,0.196629213,0.434724452
Otis Miller,1906,1932,272,837,229,39,6,0,49,46,91,95,3,6,0.273596177,0.313769752,0.334528076,0.648297828
Otis Nixon,1960,1999,1709,5115,1379,142,27,11,585,694,318,878,620,186,0.269599218,0.344561404,0.314369501,0.658930905
Otto Bluege,1909,1933,109,291,62,6,2,0,26,29,18,18,0,5,0.213058419,0.277602524,0.24742268,0.525025204
Otto Briggs,1905,1934,358,1379,404,50,16,4,155,238,130,273,66,18,0.292965917,0.36440678,0.361131255,0.725538034
Otto Deininger,1885,1909,55,169,44,9,0,0,11,75,16,22,5,5,0.26035503,0.305555556,0.313609467,0.619165023
Otto Denning,1919,1943,129,343,76,20,0,1,23,15,32,23,3,1,0.221574344,0.270491803,0.288629738,0.559121541
Otto Hess,1882,1905,54,173,44,8,1,2,7,37,13,15,2,2,0.25433526,0.283333333,0.346820809,0.630154143
Otto Jacobs,1895,1918,29,73,15,3,1,0,5,8,3,4,0,2,0.205479452,0.256410256,0.273972603,0.530382859
Otto Knabe,1883,1916,1281,4469,1103,178,48,8,485,341,365,572,143,25,0.246811367,0.320549051,0.313492951,0.634042003
Otto Krueger,1876,1905,506,1704,427,40,33,5,160,262,196,230,48,16,0.250586854,0.314914163,0.321596244,0.636510407
Otto Lopez,1999,2024,126,413,115,23,1,6,26,77,42,49,20,5,0.278450363,0.32118451,0.382566586,0.703751096
Otto McIvor,1888,1911,29,62,14,2,1,1,9,14,9,11,0,2,0.225806452,0.323943662,0.338709677,0.662653339
Otto Miller,1887,1922,926,2836,695,97,33,5,104,301,231,229,40,29,0.24506347,0.271768707,0.307827927,0.579596634
Otto Mitchell,1907,1931,22,86,25,3,2,1,8,37,9,13,2,5,0.290697674,0.35106383,0.406976744,0.758040574
Otto Ray,1897,1924,193,582,173,33,18,5,54,80,84,104,20,9,0.297250859,0.356918239,0.441580756,0.798498995
Otto Schomberg,1863,1888,214,777,220,29,23,7,123,81,122,155,34,7,0.283140283,0.381111111,0.406692407,0.787803518
Otto Velez,1950,1983,637,1802,452,87,11,78,336,413,271,244,6,10,0.250832408,0.368568756,0.441176471,0.809745226
Otto Vogel,1900,1924,112,253,63,11,3,2,17,37,30,38,6,7,0.249011858,0.296296296,0.339920949,0.636217245
Otto Williams,1880,1906,171,558,113,13,3,0,29,150,34,48,24,9,0.202508961,0.241908007,0.23655914,0.478467147
Overton Tremper,1904,1928,36,91,20,2,1,0,0,3,5,5,0,5,0.21978022,0.21978022,0.263736264,0.483516484
Owen Friend,1929,1956,208,598,136,24,2,13,55,109,76,69,2,2,0.227424749,0.292496172,0.339464883,0.631961054
Owen Miller,1998,2024,294,933,223,52,1,15,58,216,99,101,17,2,0.239013934,0.283551968,0.345123258,0.628675226
Owen Shannon,1883,1907,13,35,7,2,0,0,1,75,3,1,0,5,0.2,0.222222222,0.257142857,0.479365079
Ox Eckhardt,1912,1936,24,52,10,1,0,1,5,3,7,6,0,5,0.192307692,0.263157895,0.269230769,0.532388664
Oyster Burns,1862,1895,1187,4637,1389,224,129,65,464,332,832,869,274,25,0.299547121,0.363262105,0.44554669,0.808808795
Ozzie Albies,1994,2024,871,3485,941,212,31,141,252,641,508,549,84,20,0.270014347,0.319240032,0.470014347,0.789254379
Ozzie Canseco,1968,1993,24,65,13,6,0,0,9,17,4,8,0,0,0.2,0.297297297,0.292307692,0.58960499
Ozzie Guillen,1962,2000,1993,6686,1764,275,69,28,239,511,619,773,169,108,0.263834879,0.289241877,0.338169309,0.627411186
Ozzie Mart챠nez,1987,2011,34,66,17,4,1,0,4,15,3,8,1,0,0.257575758,0.3,0.348484848,0.648484848
Ozzie Smith,1955,1996,2573,9396,2460,402,69,28,1072,589,793,1257,580,148,0.261813538,0.337409247,0.328224777,0.665634024
Ozzie Timmons,1973,2000,186,405,95,20,1,20,33,82,60,62,4,1,0.234567901,0.292237443,0.437037037,0.72927448
Ozzie Virgil,1948,1990,1063,3011,723,103,13,112,282,544,380,333,10,10,0.240119562,0.305192833,0.394553305,0.699746138
P.J. Higgins,1998,2022,83,224,47,11,1,6,24,66,30,24,0,0,0.209821429,0.286290323,0.348214286,0.634504608
Pablo Mesa,1900,1927,184,710,203,25,10,4,55,187,82,120,16,11,0.285915493,0.337254902,0.366197183,0.703452085
Pablo Ozuna,1979,2008,309,677,191,29,7,3,23,70,45,83,29,17,0.282127031,0.305714286,0.358936484,0.66465077
Pablo Reyes,1996,2024,234,521,129,25,2,8,45,104,54,72,13,6,0.247600768,0.307420495,0.349328215,0.65674871
Pablo Sandoval,1985,2021,1380,4609,1279,262,21,153,357,757,639,548,12,13,0.277500542,0.329440193,0.443046214,0.772486407
Packy Rogers,1915,1938,23,37,7,1,1,0,6,6,5,3,0,2,0.189189189,0.302325581,0.27027027,0.572595852
Paddy Baumann,1888,1917,301,904,248,30,13,4,81,151,101,118,30,24,0.274336283,0.334010152,0.349557522,0.683567674
Paddy Greene,1879,1903,24,81,15,2,0,0,2,75,1,7,2,5,0.185185185,0.204819277,0.209876543,0.41469582
Paddy Livingston,1888,1917,207,574,120,17,12,0,41,225,45,48,9,16,0.209059233,0.261788618,0.280487805,0.542276423
Paddy O'Connor,1890,1918,109,267,60,11,1,0,17,109,21,17,4,14,0.224719101,0.271126761,0.27340824,0.544535
Paddy Siglin,1891,1916,23,50,9,0,0,0,5,10,2,5,2,7,0.18,0.254545455,0.18,0.434545455
Palmer Hildebrand,1890,1913,26,55,9,2,0,0,1,10,1,3,1,2,0.163636364,0.178571429,0.2,0.378571429
Pancho Coimbre,1918,1944,143,540,181,31,8,6,55,77,94,93,8,5,0.335185185,0.396638655,0.455555556,0.852194211
Pancho Herrera,1936,1961,300,975,264,46,8,31,113,271,128,122,8,6,0.270769231,0.346507353,0.42974359,0.776250943
Parke Wilson,1870,1899,366,1266,336,37,15,3,106,156,170,194,54,16,0.265402844,0.322157434,0.325434439,0.647591874
Parker Meadows,2000,2024,119,395,95,16,8,12,42,113,41,58,17,5,0.240506329,0.313501144,0.412658228,0.726159372
Parnell Woods,1914,1945,214,825,240,35,21,5,54,116,104,140,37,11,0.290909091,0.33447099,0.402424242,0.736895232
Parson Nicholson,1870,1895,168,646,169,20,15,5,51,48,86,96,58,7,0.261609907,0.315638451,0.362229102,0.677867553
Pat Borders,1966,2005,1099,3282,831,168,12,69,155,557,346,289,9,14,0.253199269,0.286878091,0.374771481,0.661649572
Pat Bourque,1948,1974,201,405,87,17,2,12,58,73,61,36,1,3,0.214814815,0.313174946,0.355555556,0.668730502
Pat Burrell,1977,2011,1640,5503,1393,299,16,292,932,1564,976,767,7,3,0.253134654,0.361305361,0.472469562,0.833774923
Pat Callaghan,1861,1884,61,258,67,8,5,2,8,37,31,38,6,2,0.259689922,0.281954887,0.352713178,0.634668066
Pat Carney,1878,1904,339,1248,308,36,11,3,85,150,131,142,43,9,0.246794872,0.294823706,0.300480769,0.595304475
Pat Carroll,1861,1884,16,68,16,2,0,0,1,37,31,5,6,2,0.235294118,0.246376812,0.264705882,0.511082694
Pat Collins,1897,1929,544,1204,306,46,6,33,235,202,168,147,4,10,0.254152824,0.375955525,0.384551495,0.76050702
Pat Corrales,1942,1973,300,767,166,28,3,4,75,167,54,63,1,1,0.21642764,0.286223278,0.276401565,0.562624842
Pat Crawford,1908,1934,319,651,182,23,5,9,60,29,104,75,4,9,0.279569892,0.340365682,0.371735791,0.712101473
Pat Crisham,1876,1899,53,172,50,5,3,0,4,37,20,23,4,2,0.290697674,0.306818182,0.354651163,0.661469345
Pat Dealy,1863,1890,131,469,113,14,4,2,19,101,65,71,56,11,0.240938166,0.270491803,0.300639659,0.571131462
Pat Deasley,1858,1888,402,1466,358,37,9,0,49,164,151,161,35,18,0.24420191,0.268646865,0.281718963,0.550365828
Pat Dillard,1877,1900,57,183,42,5,2,0,13,37,12,24,7,2,0.229508197,0.280612245,0.278688525,0.559300769
Pat Dodson,1963,1988,52,99,20,8,1,4,17,33,10,12,0,0,0.202020202,0.318965517,0.424242424,0.743207941
Pat Donahue,1885,1910,121,308,65,6,1,3,29,112,35,24,2,5,0.211038961,0.278931751,0.266233766,0.545165517
Pat Duncan,1895,1924,727,2695,827,137,50,23,184,164,374,361,55,89,0.306864564,0.351163598,0.420408163,0.771571762
Pat Flaherty,1871,1894,38,145,43,5,3,0,9,6,15,15,2,2,0.296551724,0.337662338,0.372413793,0.710076131
Pat Friel,1867,1891,64,269,67,9,2,3,17,37,21,53,34,5,0.249070632,0.293706294,0.330855019,0.624561312
Pat Hartnett,1867,1890,14,53,10,2,1,0,6,37,4,6,1,2,0.188679245,0.271186441,0.264150943,0.535337384
Pat Howell,1969,1992,31,75,14,1,0,0,2,15,1,9,4,2,0.186666667,0.207792208,0.2,0.407792208
Pat Hynes,1881,1904,66,254,60,7,3,0,3,37,15,23,3,2,0.236220472,0.245136187,0.287401575,0.532537762
Pat Keedy,1964,1989,29,59,12,4,0,3,4,19,4,10,1,1,0.203389831,0.253968254,0.423728814,0.677697068
Pat Kelly,1953,1999,2069,6333,1644,298,46,112,733,1197,635,873,311,147,0.25959261,0.33639966,0.374230223,0.710629883
Pat Lennon,1971,1999,91,189,50,14,1,2,27,59,22,25,0,1,0.264550265,0.356481481,0.380952381,0.737433862
Pat Listach,1969,1997,503,1772,444,63,13,5,167,338,143,250,116,38,0.250564334,0.315110882,0.309255079,0.624365961
Pat Lyons,1867,1890,11,38,2,1,0,0,4,4,1,2,0,2,0.052631579,0.142857143,0.078947368,0.221804511
Pat Maloney,1889,1912,27,79,17,1,0,0,6,37,4,9,3,2,0.215189873,0.270588235,0.227848101,0.498436337
Pat McCauley,1878,1903,37,119,23,3,0,3,7,46,12,14,3,7,0.193277311,0.238095238,0.294117647,0.532212885
Pat McNulty,1900,1927,308,820,238,36,9,6,98,62,84,132,22,18,0.290243902,0.366013072,0.37804878,0.744061852
Pat Meares,1970,2001,982,3287,849,157,24,58,150,588,382,401,43,27,0.258290234,0.29066046,0.373592942,0.664253402
Pat Moran,1878,1914,824,2634,618,102,24,18,142,372,262,198,55,32,0.234624146,0.273775216,0.312072893,0.585848109
Pat Mullin,1921,1953,864,2493,676,106,43,87,330,312,385,381,20,27,0.271159246,0.356358484,0.45286803,0.809226514
Pat Murphy,1864,1890,86,309,68,9,2,1,24,28,21,34,7,9,0.220064725,0.276276276,0.27184466,0.548120936
Pat Newnam,1887,1911,123,446,95,7,8,2,41,75,31,56,20,5,0.213004484,0.27926078,0.278026906,0.557287686
Pat O'Connell,1863,1886,42,166,30,3,2,0,11,37,8,20,10,2,0.180722892,0.231638418,0.222891566,0.454529984
Pat Patterson,1915,1947,332,1232,398,75,25,23,103,122,212,234,15,15,0.323051948,0.375280899,0.480519481,0.855800379
Pat Putnam,1954,1984,677,1989,508,95,8,63,144,260,255,223,10,14,0.255404726,0.305672761,0.406234289,0.71190705
Pat Rockett,1953,1978,152,411,88,12,0,1,40,45,28,33,2,4,0.214111922,0.283813747,0.250608273,0.53442202
Pat Scanlon,1951,1977,120,219,41,7,1,4,31,51,28,17,0,1,0.187214612,0.288,0.283105023,0.571105023
Pat Scantlebury,1921,1944,21,31,6,1,0,1,2,37,2,3,0,0,0.193548387,0.242424242,0.322580645,0.565004888
Pat Seerey,1920,1949,561,1815,406,73,5,86,259,485,261,236,3,8,0.22369146,0.320636451,0.411570248,0.732206699
Pat Sheridan,1960,1991,876,2419,611,91,21,51,236,501,257,319,86,35,0.252583712,0.319020716,0.370814386,0.689835102
Pat Sullivan,1861,1884,31,114,22,3,1,0,4,37,31,15,6,2,0.192982456,0.220338983,0.236842105,0.457181088
Pat Tabler,1958,1992,1202,3911,1101,190,25,47,375,559,512,454,16,20,0.281513679,0.344377042,0.37893122,0.723308261
Pat Valaika,1993,2021,374,802,177,34,1,30,47,235,92,91,1,3,0.220698254,0.263839812,0.377805486,0.641645298
Pat Veltman,1906,1934,23,38,5,0,1,0,4,3,2,4,0,11,0.131578947,0.214285714,0.184210526,0.398496241
Pat Watkins,1974,1999,116,195,46,10,1,2,10,36,15,15,2,3,0.235897436,0.273170732,0.328205128,0.60137586
Patrick Bailey,2000,2024,218,727,170,34,2,15,60,200,94,75,5,0,0.233837689,0.292249047,0.348005502,0.640254549
Patrick Gillespie,1857,1887,714,2927,809,108,45,10,106,218,351,450,87,18,0.27639221,0.301681503,0.354287667,0.65596917
Patrick Kivlehan,1995,2021,137,216,45,5,3,10,26,81,30,34,1,2,0.208333333,0.29338843,0.398148148,0.691536578
Patrick Larkins,1861,1884,17,70,17,0,0,0,4,37,31,11,6,2,0.242857143,0.283783784,0.242857143,0.526640927
Patrick Mazeika,1998,2022,61,147,28,7,0,2,6,27,12,10,0,0,0.19047619,0.222222222,0.278911565,0.501133787
Patrick Wisdom,1995,2024,455,1311,274,58,3,88,132,540,207,192,23,8,0.209000763,0.281358281,0.459191457,0.740549738
Patsy Donovan,1868,1907,1822,7496,2253,207,75,16,453,505,736,1318,518,39,0.300560299,0.340420179,0.354589114,0.695009293
Patsy Dougherty,1879,1911,1233,4558,1294,138,78,17,378,374,413,678,261,23,0.283896446,0.338735818,0.359587538,0.698323357
Patsy Flaherty,1888,1911,42,94,27,3,2,2,8,11,20,9,2,2,0.287234043,0.343137255,0.425531915,0.76866917
Patsy Gharrity,1898,1930,677,1961,513,92,26,20,188,231,249,238,32,22,0.261601224,0.326198232,0.365629781,0.691828012
Patsy McGaffigan,1894,1918,73,252,49,4,2,1,16,30,14,22,4,5,0.194444444,0.242537313,0.238095238,0.480632552
Patsy O'Rourke,1885,1908,53,164,32,4,2,0,14,37,16,8,2,2,0.195121951,0.258426966,0.243902439,0.502329405
Patsy Tebeau,1865,1900,1167,4618,1290,196,57,27,319,348,735,671,164,30,0.279341706,0.325906421,0.364010394,0.689916815
Paul Arnold,1907,1936,111,391,99,14,4,0,52,118,35,69,7,9,0.253196931,0.340857788,0.309462916,0.650320703
Paul Bako,1975,2009,789,2202,508,98,11,24,233,589,195,195,4,9,0.230699364,0.304312115,0.317892825,0.62220494
Paul Blair,1941,1980,1947,6042,1513,282,55,134,449,877,620,776,171,93,0.25041377,0.302264674,0.38182721,0.684091884
Paul Burris,1927,1953,69,196,43,5,0,2,8,21,24,15,0,5,0.219387755,0.25,0.275510204,0.525510204
Paul Busby,1919,1943,36,56,15,1,0,0,2,2,7,16,2,5,0.267857143,0.293103448,0.285714286,0.578817734
Paul Campbell,1922,1950,204,380,97,17,5,4,28,54,41,61,4,3,0.255263158,0.306372549,0.357894737,0.664267286
Paul Carey,1970,1993,18,47,10,1,0,0,5,14,3,1,0,0,0.212765957,0.288461538,0.234042553,0.522504092
Paul Casanova,1942,1974,859,2786,627,87,12,50,101,430,252,214,2,10,0.225053841,0.252164877,0.31873654,0.570901417
Paul Chervinko,1914,1938,42,75,11,0,1,0,5,16,5,1,0,5,0.146666667,0.2,0.173333333,0.373333333
Paul Cook,1862,1891,378,1364,304,27,9,0,67,199,114,172,58,16,0.2228739,0.259259259,0.255865103,0.515124362
Paul Dade,1952,1980,439,1313,355,54,7,10,113,193,107,186,57,33,0.270373191,0.328190743,0.345011424,0.673202168
Paul DeJong,1994,2024,868,2971,679,137,4,140,236,905,400,395,25,15,0.228542578,0.285313377,0.418714238,0.704027615
Paul Dixon,1911,1938,98,334,80,16,0,1,27,114,37,42,5,11,0.239520958,0.296398892,0.296407186,0.592806078
Paul Easterling,1913,1938,76,200,55,13,1,4,15,44,26,25,2,2,0.275,0.325581395,0.41,0.735581395
Paul Faries,1967,1993,96,214,43,7,2,0,20,34,14,26,5,2,0.200934579,0.269230769,0.252336449,0.521567218
Paul Florence,1903,1926,76,188,43,4,3,2,23,12,14,19,2,2,0.228723404,0.312796209,0.313829787,0.626625996
Paul Gillespie,1920,1945,89,205,58,7,0,6,22,14,31,17,2,7,0.282926829,0.352422907,0.404878049,0.757300956
Paul Goldschmidt,1988,2024,1928,7119,2056,446,23,362,1050,1879,1187,1204,169,35,0.288804607,0.380217897,0.510464953,0.89068285
Paul Hardy,1910,1943,216,647,146,16,7,1,46,115,58,80,9,16,0.225656878,0.277056277,0.276661515,0.553717792
Paul Hines,1853,1891,1481,6253,1881,368,84,56,366,304,751,1083,208,37,0.300815609,0.339477262,0.413401567,0.75287883
Paul Hodgson,1957,1980,20,41,9,0,1,1,3,12,5,5,0,1,0.219512195,0.272727273,0.341463415,0.614190687
Paul Hoover,1981,2010,40,100,25,3,0,0,5,31,8,10,0,0,0.25,0.285714286,0.28,0.565714286
Paul Householder,1957,1987,466,1326,313,60,11,29,126,250,144,146,36,29,0.236048265,0.302341598,0.363499246,0.665840844
Paul Janish,1986,2017,473,1172,249,59,2,7,97,187,87,123,7,5,0.212457338,0.272655634,0.284129693,0.556785327
Paul Jata,1949,1972,32,74,17,2,0,0,7,14,3,8,0,1,0.22972973,0.296296296,0.256756757,0.553053053
Paul Johnson,1897,1921,69,199,55,6,2,1,13,25,15,24,1,3,0.27638191,0.320754717,0.341708543,0.66246326
Paul Konerko,1974,2014,2349,8393,2340,410,8,439,921,1391,1412,1162,9,4,0.278803765,0.350118102,0.486476826,0.836594928
Paul Krichell,1888,1912,89,243,54,9,0,0,23,75,16,25,4,5,0.222222222,0.289473684,0.259259259,0.548732943
Paul Lehner,1923,1952,540,1768,455,80,21,22,127,118,197,175,6,11,0.257352941,0.307124011,0.363687783,0.670811793
Paul Lo Duca,1975,2008,1082,3892,1112,222,8,80,266,295,481,483,20,19,0.285714286,0.331409331,0.408530319,0.73993965
Paul Louis Wanninger,1903,1927,163,556,130,15,8,1,23,43,31,53,5,9,0.23381295,0.264248705,0.294964029,0.559212733
Paul McAnulty,1983,2010,133,234,47,9,1,6,36,73,23,23,1,0,0.200854701,0.307407407,0.324786325,0.632193732
Paul Meloan,1887,1911,130,431,109,17,8,3,32,75,38,53,11,5,0.252900232,0.304535637,0.350348028,0.654883665
Paul Molitor,1955,1998,2683,10835,3319,605,114,234,1094,1244,1307,1782,504,131,0.306322104,0.369938805,0.447992617,0.817931421
Paul Noce,1966,1990,71,181,42,9,2,3,6,49,14,17,5,3,0.232044199,0.256684492,0.35359116,0.610275652
Paul O'Dea,1921,1945,163,394,107,11,2,1,43,47,34,46,5,2,0.271573604,0.343249428,0.317258883,0.660508311
Paul O'Neill,1962,2001,2053,7318,2105,451,21,281,892,1166,1269,1041,141,73,0.287646898,0.365042631,0.47021044,0.835253071
Paul Phillips,1981,2010,91,221,58,10,1,3,11,26,26,27,0,0,0.262443439,0.297413793,0.357466063,0.654879856
Paul Popovich,1942,1975,682,1732,403,42,9,14,127,151,134,176,4,10,0.232678984,0.285099516,0.291570439,0.576669955
Paul Powell,1950,1975,30,42,7,1,0,1,4,15,2,9,0,0,0.166666667,0.239130435,0.261904762,0.501035197
Paul Radford,1860,1894,1361,4979,1206,176,57,13,790,448,462,945,363,28,0.242217313,0.345987173,0.308294838,0.654282011
Paul Ratliff,1946,1972,145,297,61,10,2,12,28,119,42,28,0,0,0.205387205,0.273846154,0.373737374,0.647583528
Paul Richards,1916,1946,523,1417,321,51,5,15,157,149,155,140,15,10,0.226534933,0.303684879,0.301340861,0.60502574
